date,dev_pct,dev_z
2013-01-31,-5.119951130145662,-0.2674866307189779
2013-02-28,-10.335144901199788,-0.717276104220949
2013-03-31,-10.879793566033346,-0.7605602749755442
2013-04-30,-10.516503742377715,-0.7250538226789396
2013-05-31,-10.447908816528406,-0.7153605096489324
2013-06-30,-13.05140177789882,-0.937258078482701
2013-07-31,-11.212405553980531,-0.7720539286625507
2013-08-31,-14.842678508669838,-1.082465908330831
2013-09-30,-13.966833927591903,-0.9990335499097959
2013-10-31,-12.079229699330373,-0.8289787668475875
2013-11-30,-13.292368988588876,-0.9296880644398682
2013-12-31,-14.257715761764588,-1.0077492646743351
2014-01-31,-18.113409159053628,-1.333965951173498
2014-02-28,-15.38373180076913,-1.0873477254725197
2014-03-31,-14.880530785813562,-1.0364134683406268
2014-04-30,-14.238470509808376,-0.9741994905335942
2014-05-31,-14.804843783750442,-1.0171654928328804
2014-06-30,-16.31984471673317,-1.1413482857621635
2014-07-31,-18.80068944671711,-1.346159226596582
2014-08-31,-16.059995244027547,-1.0997500201518127
2014-09-30,-18.729198264253423,-1.3209064954518206
2014-10-31,-21.523364367319473,-1.5473491076688548
2014-11-30,-23.138536653366593,-1.667562629725307
2014-12-31,-24.287805370830327,-1.7447070764174746
2015-01-31,-23.152808041936623,-1.629507491491298
2015-02-28,-20.421593672307925,-1.3850221326758583
2015-03-31,-25.29836590101904,-1.7762808692248429
2015-04-30,-19.16948298651494,-1.2503644023156109
2015-05-31,-22.547828203912047,-1.5195550866624163
2015-06-30,-23.10274415846042,-1.5504335301983985
2015-07-31,-25.987818364831604,-1.769548619761324
2015-08-31,-24.78373739043196,-1.6516944128025435
2015-09-30,-27.295075415514592,-1.8354088933895767
2015-10-31,-25.36590331014962,-1.6593598184688607
2015-11-30,-25.798603186634338,-1.6762344011447012
2015-12-31,-25.178953513918213,-1.6094776752130115
2016-01-31,-23.810965460054977,-1.4855692142872754
2016-02-29,-23.304419789904163,-1.432508665412007
2016-03-31,-16.784939738397277,-0.9052193413658975
2016-04-30,-15.660659523199405,-0.8113171840697955
2016-05-31,-20.71851129104062,-1.2091909267437686
2016-06-30,-21.926157284187443,-1.2964653912400912
2016-07-31,-22.02925667381074,-1.2952272588187523
2016-08-31,-19.518738198729622,-1.0882270242183647
2016-09-30,-17.27273383903786,-0.9044730332805629
2016-10-31,-20.343418028280603,-1.1426850608086354
2016-11-30,-21.229333363029024,-1.2054849371081882
2016-12-31,-24.651678112177944,-1.465972779955364
2017-01-31,-21.55577357877657,-1.2120254678560847
2017-02-28,-23.040230419962537,-1.3202970526853577
2017-03-31,-24.094315241529674,-1.393039358820794
2017-04-30,-23.253591698347886,-1.3172124603743587
2017-05-31,-21.891829417328147,-1.2022059005734793
2017-06-30,-20.193422108661775,-1.0626043752889092
2017-07-31,-15.168828385882039,-0.6645232437285495
2017-08-31,-15.484319210905506,-0.6868383882802536
